material,x,y,z,photons,electrons,SL,E
scintillator,8,0,47,True,True,True,True
scintillator,8,0,48,True,True,True,True
scintillator,8,0,49,True,True,True,True
scintillator,8,0,50,True,True,True,True
scintillator,8,0,51,True,True,True,True
scintillator,8,0,52,True,True,True,True
scintillator,8,0,53,True,True,True,True
scintillator,8,0,54,True,True,True,True
scintillator,8,0,55,True,True,True,True
scintillator,8,0,56,True,True,True,True
scintillator,8,0,57,True,True,True,True
scintillator,8,0,58,True,True,True,True
scintillator,8,0,59,True,True,True,True
scintillator,8,0,60,True,True,True,True
scintillator,8,0,61,True,True,True,True
scintillator,8,0,62,True,True,True,True
scintillator,8,0,63,True,True,True,True
scintillator,8,0,64,True,True,True,True
scintillator,8,0,65,True,True,True,True
scintillator,8,0,66,True,True,True,True
scintillator,8,1,0,True,True,True,True
scintillator,8,1,1,True,True,True,True
scintillator,8,1,2,True,True,True,True
scintillator,8,1,3,True,True,True,True
scintillator,8,1,4,True,True,True,True
scintillator,8,1,5,True,True,True,True
scintillator,8,1,6,True,True,True,True
scintillator,8,1,7,True,True,True,True
scintillator,8,1,8,True,True,True,True
scintillator,8,1,9,True,True,True,True
scintillator,8,1,10,True,True,True,True
scintillator,8,1,11,True,True,True,True
scintillator,8,1,12,True,True,True,True
scintillator,8,1,13,True,True,True,True
scintillator,8,1,14,True,True,True,True
scintillator,8,1,15,True,True,True,True
scintillator,8,1,16,True,True,True,True
scintillator,8,1,17,True,True,True,True
scintillator,8,1,18,True,True,True,True
scintillator,8,1,19,True,True,True,True
scintillator,8,1,20,True,True,True,True
scintillator,8,1,21,True,True,True,True
scintillator,8,1,22,True,True,True,True
scintillator,8,1,23,True,True,True,True
scintillator,8,1,24,True,True,True,True
scintillator,8,1,25,True,True,True,True
scintillator,8,1,26,True,True,True,True
scintillator,8,1,27,True,True,True,True
scintillator,8,1,28,True,True,True,True
scintillator,8,1,29,True,True,True,True
scintillator,8,1,30,True,True,True,True
scintillator,8,1,31,True,True,True,True
scintillator,8,1,32,True,True,True,True
scintillator,8,1,33,True,True,True,True
scintillator,8,1,34,True,True,True,True
scintillator,8,1,35,True,True,True,True
scintillator,8,1,36,True,True,True,True
scintillator,8,1,37,True,True,True,True
scintillator,8,1,38,True,True,True,True
scintillator,8,1,39,True,True,True,True
scintillator,8,1,40,True,True,True,True
scintillator,8,1,41,True,True,True,True
scintillator,8,1,42,True,True,True,True
scintillator,8,1,43,True,True,True,True
scintillator,8,1,44,True,True,True,True
scintillator,8,1,45,True,True,True,True
scintillator,8,1,46,True,True,True,True
scintillator,8,1,47,True,True,True,True
scintillator,8,1,48,True,True,True,True
scintillator,8,1,49,True,True,True,True
scintillator,8,1,50,True,True,True,True
scintillator,8,1,51,True,True,True,True
scintillator,8,1,52,True,True,True,True
scintillator,8,1,53,True,True,True,True
scintillator,8,1,54,True,True,True,True
scintillator,8,1,55,True,True,True,True
scintillator,8,1,56,True,True,True,True
scintillator,8,1,57,True,True,True,True
scintillator,8,1,58,True,True,True,True
scintillator,8,1,59,True,True,True,True
scintillator,8,1,60,True,True,True,True
scintillator,8,1,61,True,True,True,True
scintillator,8,1,62,True,True,True,True
scintillator,8,1,63,True,True,True,True
scintillator,8,1,64,True,True,True,True
scintillator,8,1,65,True,True,True,True
scintillator,8,1,66,True,True,True,True
scintillator,8,2,0,True,True,True,True
scintillator,8,2,1,True,True,True,True
scintillator,8,2,2,True,True,True,True
scintillator,8,2,3,True,True,True,True
scintillator,8,2,4,True,True,True,True
scintillator,8,2,5,True,True,True,True
scintillator,8,2,6,True,True,True,True
scintillator,8,2,7,True,True,True,True
scintillator,8,2,8,True,True,True,True
scintillator,8,2,9,True,True,True,True
scintillator,8,2,10,True,True,True,True
scintillator,8,2,11,True,True,True,True
scintillator,8,2,12,True,True,True,True
scintillator,8,2,13,True,True,True,True
scintillator,8,2,14,True,True,True,True
scintillator,8,2,15,True,True,True,True
scintillator,8,2,16,True,True,True,True
scintillator,8,2,17,True,True,True,True
scintillator,8,2,18,True,True,True,True
scintillator,8,2,19,True,True,True,True
scintillator,8,2,20,True,True,True,True
scintillator,8,2,21,True,True,True,True
scintillator,8,2,22,True,True,True,True
scintillator,8,2,23,True,True,True,True
scintillator,8,2,24,True,True,True,True
scintillator,8,2,25,True,True,True,True
scintillator,8,2,26,True,True,True,True
scintillator,8,2,27,True,True,True,True
scintillator,8,2,28,True,True,True,True
scintillator,8,2,29,True,True,True,True
scintillator,8,2,30,True,True,True,True
scintillator,8,2,31,True,True,True,True
scintillator,8,2,32,True,True,True,True
scintillator,8,2,33,True,True,True,True
scintillator,8,2,34,True,True,True,True
scintillator,8,2,35,True,True,True,True
scintillator,8,2,36,True,True,True,True
scintillator,8,2,37,True,True,True,True
scintillator,8,2,38,True,True,True,True
scintillator,8,2,39,True,True,True,True
scintillator,8,2,40,True,True,True,True
scintillator,8,2,41,True,True,True,True
scintillator,8,2,42,True,True,True,True
scintillator,8,2,43,True,True,True,True
scintillator,8,2,44,True,True,True,True
scintillator,8,2,45,True,True,True,True
scintillator,8,2,46,True,True,True,True
scintillator,8,2,47,True,True,True,True
scintillator,8,2,48,True,True,True,True
scintillator,8,2,49,True,True,True,True
scintillator,8,2,50,True,True,True,True
scintillator,8,2,51,True,True,True,True
scintillator,8,2,52,True,True,True,True
scintillator,8,2,53,True,True,True,True
scintillator,8,2,54,True,True,True,True
scintillator,8,2,55,True,True,True,True
scintillator,8,2,56,True,True,True,True
scintillator,8,2,57,True,True,True,True
scintillator,8,2,58,True,True,True,True
scintillator,8,2,59,True,True,True,True
scintillator,8,2,60,True,True,True,True
scintillator,8,2,61,True,True,True,True
scintillator,8,2,62,True,True,True,True
scintillator,8,2,63,True,True,True,True
scintillator,8,2,64,True,True,True,True
scintillator,8,2,65,True,True,True,True
scintillator,8,2,66,True,True,True,True
scintillator,8,3,0,True,True,True,True
scintillator,8,3,1,True,True,True,True
scintillator,8,3,2,True,True,True,True
scintillator,8,3,3,True,True,True,True
scintillator,8,3,4,True,True,True,True
scintillator,8,3,5,True,True,True,True
scintillator,8,3,6,True,True,True,True
scintillator,8,3,7,True,True,True,True
scintillator,8,3,8,True,True,True,True
scintillator,8,3,9,True,True,True,True
scintillator,8,3,10,True,True,True,True
scintillator,8,3,11,True,True,True,True
scintillator,8,3,12,True,True,True,True
scintillator,8,3,13,True,True,True,True
scintillator,8,3,14,True,True,True,True
scintillator,8,3,15,True,True,True,True
scintillator,8,3,16,True,True,True,True
scintillator,8,3,17,True,True,True,True
scintillator,8,3,18,True,True,True,True
scintillator,8,3,19,True,True,True,True
scintillator,8,3,20,True,True,True,True
scintillator,8,3,21,True,True,True,True
scintillator,8,3,22,True,True,True,True
scintillator,8,3,23,True,True,True,True
scintillator,8,3,24,True,True,True,True
scintillator,8,3,25,True,True,True,True
scintillator,8,3,26,True,True,True,True
scintillator,8,3,27,True,True,True,True
scintillator,8,3,28,True,True,True,True
scintillator,8,3,29,True,True,True,True
scintillator,8,3,30,True,True,True,True
scintillator,8,3,31,True,True,True,True
scintillator,8,3,32,True,True,True,True
scintillator,8,3,33,True,True,True,True
scintillator,8,3,34,True,True,True,True
scintillator,8,3,35,True,True,True,True
scintillator,8,3,36,True,True,True,True
scintillator,8,3,37,True,True,True,True
scintillator,8,3,38,True,True,True,True
scintillator,8,3,39,True,True,True,True
scintillator,8,3,40,True,True,True,True
scintillator,8,3,41,True,True,True,True
scintillator,8,3,42,True,True,True,True
scintillator,8,3,43,True,True,True,True
scintillator,8,3,44,True,True,True,True
scintillator,8,3,45,True,True,True,True
scintillator,8,3,46,True,True,True,True
scintillator,8,3,47,True,True,True,True
scintillator,8,3,48,True,True,True,True
scintillator,8,3,49,True,True,True,True
scintillator,8,3,50,True,True,True,True
scintillator,8,3,51,True,True,True,True
scintillator,8,3,52,True,True,True,True
scintillator,8,3,53,True,True,True,True
scintillator,8,3,54,True,True,True,True
scintillator,8,3,55,True,True,True,True
scintillator,8,3,56,True,True,True,True
scintillator,8,3,57,True,True,True,True
scintillator,8,3,58,True,True,True,True
scintillator,8,3,59,True,True,True,True
scintillator,8,3,60,True,True,True,True
scintillator,8,3,61,True,True,True,True
scintillator,8,3,62,True,True,True,True
scintillator,8,3,63,True,True,True,True
scintillator,8,3,64,True,True,True,True
scintillator,8,3,65,True,True,True,True
scintillator,8,3,66,True,True,True,True
scintillator,8,4,0,True,True,True,True
scintillator,8,4,1,True,True,True,True
scintillator,8,4,2,True,True,True,True
scintillator,8,4,3,True,True,True,True
scintillator,8,4,4,True,True,True,True
scintillator,8,4,5,True,True,True,True
scintillator,8,4,6,True,True,True,True
scintillator,8,4,7,True,True,True,True
scintillator,8,4,8,True,True,True,True
scintillator,8,4,9,True,True,True,True
scintillator,8,4,10,True,True,True,True
scintillator,8,4,11,True,True,True,True
scintillator,8,4,12,True,True,True,True
scintillator,8,4,13,True,True,True,True
scintillator,8,4,14,True,True,True,True
scintillator,8,4,15,True,True,True,True
scintillator,8,4,16,True,True,True,True
scintillator,8,4,17,True,True,True,True
scintillator,8,4,18,True,True,True,True
scintillator,8,4,19,True,True,True,True
scintillator,8,4,20,True,True,True,True
scintillator,8,4,21,True,True,True,True
scintillator,8,4,22,True,True,True,True
scintillator,8,4,23,True,True,True,True
scintillator,8,4,24,True,True,True,True
scintillator,8,4,25,True,True,True,True
scintillator,8,4,26,True,True,True,True
scintillator,8,4,27,True,True,True,True
scintillator,8,4,28,True,True,True,True
scintillator,8,4,29,True,True,True,True
scintillator,8,4,30,True,True,True,True
scintillator,8,4,31,True,True,True,True
scintillator,8,4,32,True,True,True,True
scintillator,8,4,33,True,True,True,True
scintillator,8,4,34,True,True,True,True
scintillator,8,4,35,True,True,True,True
scintillator,8,4,36,True,True,True,True
scintillator,8,4,37,True,True,True,True
scintillator,8,4,38,True,True,True,True
scintillator,8,4,39,True,True,True,True
scintillator,8,4,40,True,True,True,True
scintillator,8,4,41,True,True,True,True
scintillator,8,4,42,True,True,True,True
scintillator,8,4,43,True,True,True,True
scintillator,8,4,44,True,True,True,True
scintillator,8,4,45,True,True,True,True
scintillator,8,4,46,True,True,True,True
scintillator,8,4,47,True,True,True,True
scintillator,8,4,48,True,True,True,True
scintillator,8,4,49,True,True,True,True
scintillator,8,4,50,True,True,True,True
scintillator,8,4,51,True,True,True,True
scintillator,8,4,52,True,True,True,True
scintillator,8,4,53,True,True,True,True
scintillator,8,4,54,True,True,True,True
scintillator,8,4,55,True,True,True,True
scintillator,8,4,56,True,True,True,True
scintillator,8,4,57,True,True,True,True
scintillator,8,4,58,True,True,True,True
scintillator,8,4,59,True,True,True,True
scintillator,8,4,60,True,True,True,True
scintillator,8,4,61,True,True,True,True
scintillator,8,4,62,True,True,True,True
scintillator,8,4,63,True,True,True,True
scintillator,8,4,64,True,True,True,True
scintillator,8,4,65,True,True,True,True
scintillator,8,4,66,True,True,True,True
scintillator,8,5,0,True,True,True,True
scintillator,8,5,1,True,True,True,True
scintillator,8,5,2,True,True,True,True
scintillator,8,5,3,True,True,True,True
scintillator,8,5,4,True,True,True,True
scintillator,8,5,5,True,True,True,True
scintillator,8,5,6,True,True,True,True
scintillator,8,5,7,True,True,True,True
scintillator,8,5,8,True,True,True,True
scintillator,8,5,9,True,True,True,True
scintillator,8,5,10,True,True,True,True
scintillator,8,5,11,True,True,True,True
scintillator,8,5,12,True,True,True,True
scintillator,8,5,13,True,True,True,True
scintillator,8,5,14,True,True,True,True
scintillator,8,5,15,True,True,True,True
scintillator,8,5,16,True,True,True,True
scintillator,8,5,17,True,True,True,True
scintillator,8,5,18,True,True,True,True
scintillator,8,5,19,True,True,True,True
scintillator,8,5,20,True,True,True,True
scintillator,8,5,21,True,True,True,True
scintillator,8,5,22,True,True,True,True
scintillator,8,5,23,True,True,True,True
scintillator,8,5,24,True,True,True,True
scintillator,8,5,25,True,True,True,True
scintillator,8,5,26,True,True,True,True
scintillator,8,5,27,True,True,True,True
scintillator,8,5,28,True,True,True,True
scintillator,8,5,29,True,True,True,True
scintillator,8,5,30,True,True,True,True
scintillator,8,5,31,True,True,True,True
scintillator,8,5,32,True,True,True,True
scintillator,8,5,33,True,True,True,True
scintillator,8,5,34,True,True,True,True
scintillator,8,5,35,True,True,True,True
scintillator,8,5,36,True,True,True,True
scintillator,8,5,37,True,True,True,True
scintillator,8,5,38,True,True,True,True
scintillator,8,5,39,True,True,True,True
scintillator,8,5,40,True,True,True,True
scintillator,8,5,41,True,True,True,True
scintillator,8,5,42,True,True,True,True
scintillator,8,5,43,True,True,True,True
scintillator,8,5,44,True,True,True,True
scintillator,8,5,45,True,True,True,True
scintillator,8,5,46,True,True,True,True
scintillator,8,5,47,True,True,True,True
scintillator,8,5,48,True,True,True,True
scintillator,8,5,49,True,True,True,True
scintillator,8,5,50,True,True,True,True
scintillator,8,5,51,True,True,True,True
scintillator,8,5,52,True,True,True,True
scintillator,8,5,53,True,True,True,True
scintillator,8,5,54,True,True,True,True
scintillator,8,5,55,True,True,True,True
scintillator,8,5,56,True,True,True,True
scintillator,8,5,57,True,True,True,True
scintillator,8,5,58,True,True,True,True
scintillator,8,5,59,True,True,True,True
scintillator,8,5,60,True,True,True,True
scintillator,8,5,61,True,True,True,True
scintillator,8,5,62,True,True,True,True
scintillator,8,5,63,True,True,True,True
scintillator,8,5,64,True,True,True,True
scintillator,8,5,65,True,True,True,True
scintillator,8,5,66,True,True,True,True
scintillator,8,6,0,True,True,True,True
scintillator,8,6,1,True,True,True,True
scintillator,8,6,2,True,True,True,True
scintillator,8,6,3,True,True,True,True
scintillator,8,6,4,True,True,True,True
scintillator,8,6,5,True,True,True,True
scintillator,8,6,6,True,True,True,True
scintillator,8,6,7,True,True,True,True
scintillator,8,6,8,True,True,True,True
scintillator,8,6,9,True,True,True,True
scintillator,8,6,10,True,True,True,True
scintillator,8,6,11,True,True,True,True
scintillator,8,6,12,True,True,True,True
scintillator,8,6,13,True,True,True,True
scintillator,8,6,14,True,True,True,True
scintillator,8,6,15,True,True,True,True
scintillator,8,6,16,True,True,True,True
scintillator,8,6,17,True,True,True,True
scintillator,8,6,18,True,True,True,True
scintillator,8,6,19,True,True,True,True
scintillator,8,6,20,True,True,True,True
scintillator,8,6,21,True,True,True,True
scintillator,8,6,22,True,True,True,True
scintillator,8,6,23,True,True,True,True
scintillator,8,6,24,True,True,True,True
scintillator,8,6,25,True,True,True,True
scintillator,8,6,26,True,True,True,True
scintillator,8,6,27,True,True,True,True
scintillator,8,6,28,True,True,True,True
scintillator,8,6,29,True,True,True,True
scintillator,8,6,30,True,True,True,True
scintillator,8,6,31,True,True,True,True
scintillator,8,6,32,True,True,True,True
scintillator,8,6,33,True,True,True,True
scintillator,8,6,34,True,True,True,True
scintillator,8,6,35,True,True,True,True
scintillator,8,6,36,True,True,True,True
scintillator,8,6,37,True,True,True,True
scintillator,8,6,38,True,True,True,True
scintillator,8,6,39,True,True,True,True
scintillator,8,6,40,True,True,True,True
scintillator,8,6,41,True,True,True,True
scintillator,8,6,42,True,True,True,True
scintillator,8,6,43,True,True,True,True
scintillator,8,6,44,True,True,True,True
scintillator,8,6,45,True,True,True,True
scintillator,8,6,46,True,True,True,True
scintillator,8,6,47,True,True,True,True
scintillator,8,6,48,True,True,True,True
scintillator,8,6,49,True,True,True,True
scintillator,8,6,50,True,True,True,True
scintillator,8,6,51,True,True,True,True
scintillator,8,6,52,True,True,True,True
scintillator,8,6,53,True,True,True,True
scintillator,8,6,54,True,True,True,True
scintillator,8,6,55,True,True,True,True
scintillator,8,6,56,True,True,True,True
scintillator,8,6,57,True,True,True,True
scintillator,8,6,58,True,True,True,True
scintillator,8,6,59,True,True,True,True
scintillator,8,6,60,True,True,True,True
scintillator,8,6,61,True,True,True,True
scintillator,8,6,62,True,True,True,True
scintillator,8,6,63,True,True,True,True
scintillator,8,6,64,True,True,True,True
scintillator,8,6,65,True,True,True,True
scintillator,8,6,66,True,True,True,True
scintillator,8,7,0,True,True,True,True
scintillator,8,7,1,True,True,True,True
scintillator,8,7,2,True,True,True,True
scintillator,8,7,3,True,True,True,True
scintillator,8,7,4,True,True,True,True
scintillator,8,7,5,True,True,True,True
scintillator,8,7,6,True,True,True,True
scintillator,8,7,7,True,True,True,True
scintillator,8,7,8,True,True,True,True
scintillator,8,7,9,True,True,True,True
scintillator,8,7,10,True,True,True,True
scintillator,8,7,11,True,True,True,True
scintillator,8,7,12,True,True,True,True
scintillator,8,7,13,True,True,True,True
scintillator,8,7,14,True,True,True,True
scintillator,8,7,15,True,True,True,True
scintillator,8,7,16,True,True,True,True
scintillator,8,7,17,True,True,True,True
scintillator,8,7,18,True,True,True,True
scintillator,8,7,19,True,True,True,True
scintillator,8,7,20,True,True,True,True
scintillator,8,7,21,True,True,True,True
scintillator,8,7,22,True,True,True,True
scintillator,8,7,23,True,True,True,True
scintillator,8,7,24,True,True,True,True
scintillator,8,7,25,True,True,True,True
scintillator,8,7,26,True,True,True,True
scintillator,8,7,27,True,True,True,True
scintillator,8,7,28,True,True,True,True
scintillator,8,7,29,True,True,True,True
scintillator,8,7,30,True,True,True,True
scintillator,8,7,31,True,True,True,True
scintillator,8,7,32,True,True,True,True
scintillator,8,7,33,True,True,True,True
scintillator,8,7,34,True,True,True,True
scintillator,8,7,35,True,True,True,True
scintillator,8,7,36,True,True,True,True
scintillator,8,7,37,True,True,True,True
scintillator,8,7,38,True,True,True,True
scintillator,8,7,39,True,True,True,True
scintillator,8,7,40,True,True,True,True
scintillator,8,7,41,True,True,True,True
scintillator,8,7,42,True,True,True,True
scintillator,8,7,43,True,True,True,True
scintillator,8,7,44,True,True,True,True
scintillator,8,7,45,True,True,True,True
scintillator,8,7,46,True,True,True,True
scintillator,8,7,47,True,True,True,True
scintillator,8,7,48,True,True,True,True
scintillator,8,7,49,True,True,True,True
scintillator,8,7,50,True,True,True,True
scintillator,8,7,51,True,True,True,True
scintillator,8,7,52,True,True,True,True
scintillator,8,7,53,True,True,True,True
scintillator,8,7,54,True,True,True,True
scintillator,8,7,55,True,True,True,True
scintillator,8,7,56,True,True,True,True
scintillator,8,7,57,True,True,True,True
scintillator,8,7,58,True,True,True,True
scintillator,8,7,59,True,True,True,True
scintillator,8,7,60,True,True,True,True
scintillator,8,7,61,True,True,True,True
scintillator,8,7,62,True,True,True,True
scintillator,8,7,63,True,True,True,True
scintillator,8,7,64,True,True,True,True
scintillator,8,7,65,True,True,True,True
scintillator,8,7,66,True,True,True,True
scintillator,8,8,0,True,True,True,True
scintillator,8,8,1,True,True,True,True
scintillator,8,8,2,True,True,True,True
scintillator,8,8,3,True,True,True,True
scintillator,8,8,4,True,True,True,True
scintillator,8,8,5,True,True,True,True
scintillator,8,8,6,True,True,True,True
scintillator,8,8,7,True,True,True,True
scintillator,8,8,8,True,True,True,True
scintillator,8,8,9,True,True,True,True
scintillator,8,8,10,True,True,True,True
scintillator,8,8,11,True,True,True,True
scintillator,8,8,12,True,True,True,True
scintillator,8,8,13,True,True,True,True
scintillator,8,8,14,True,True,True,True
scintillator,8,8,15,True,True,True,True
scintillator,8,8,16,True,True,True,True
scintillator,8,8,17,True,True,True,True
scintillator,8,8,18,True,True,True,True
scintillator,8,8,19,True,True,True,True
scintillator,8,8,20,True,True,True,True
scintillator,8,8,21,True,True,True,True
scintillator,8,8,22,True,True,True,True
scintillator,8,8,23,True,True,True,True
scintillator,8,8,24,True,True,True,True
scintillator,8,8,25,True,True,True,True
scintillator,8,8,26,True,True,True,True
scintillator,8,8,27,True,True,True,True
scintillator,8,8,28,True,True,True,True
scintillator,8,8,29,True,True,True,True
scintillator,8,8,30,True,True,True,True
scintillator,8,8,31,True,True,True,True
scintillator,8,8,32,True,True,True,True
scintillator,8,8,33,True,True,True,True
scintillator,8,8,34,True,True,True,True
scintillator,8,8,35,True,True,True,True
scintillator,8,8,36,True,True,True,True
scintillator,8,8,37,True,True,True,True
scintillator,8,8,38,True,True,True,True
scintillator,8,8,39,True,True,True,True
scintillator,8,8,40,True,True,True,True
scintillator,8,8,41,True,True,True,True
scintillator,8,8,42,True,True,True,True
scintillator,8,8,43,True,True,True,True
scintillator,8,8,44,True,True,True,True
scintillator,8,8,45,True,True,True,True
scintillator,8,8,46,True,True,True,True
scintillator,8,8,47,True,True,True,True
scintillator,8,8,48,True,True,True,True
scintillator,8,8,49,True,True,True,True
scintillator,8,8,50,True,True,True,True
scintillator,8,8,51,True,True,True,True
scintillator,8,8,52,True,True,True,True
scintillator,8,8,53,True,True,True,True
scintillator,8,8,54,True,True,True,True
scintillator,8,8,55,True,True,True,True
scintillator,8,8,56,True,True,True,True
scintillator,8,8,57,True,True,True,True
scintillator,8,8,58,True,True,True,True
scintillator,8,8,59,True,True,True,True
scintillator,8,8,60,True,True,True,True
scintillator,8,8,61,True,True,True,True
scintillator,8,8,62,True,True,True,True
scintillator,8,8,63,True,True,True,True
scintillator,8,8,64,True,True,True,True
scintillator,8,8,65,True,True,True,True
scintillator,8,8,66,True,True,True,True
scintillator,8,9,0,True,True,True,True
scintillator,8,9,1,True,True,True,True
scintillator,8,9,2,True,True,True,True
scintillator,8,9,3,True,True,True,True
scintillator,8,9,4,True,True,True,True
scintillator,8,9,5,True,True,True,True
scintillator,8,9,6,True,True,True,True
scintillator,8,9,7,True,True,True,True
scintillator,8,9,8,True,True,True,True
scintillator,8,9,9,True,True,True,True
scintillator,8,9,10,True,True,True,True
scintillator,8,9,11,True,True,True,True
scintillator,8,9,12,True,True,True,True
scintillator,8,9,13,True,True,True,True
scintillator,8,9,14,True,True,True,True
scintillator,8,9,15,True,True,True,True
scintillator,8,9,16,True,True,True,True
scintillator,8,9,17,True,True,True,True
scintillator,8,9,18,True,True,True,True
scintillator,8,9,19,True,True,True,True
scintillator,8,9,20,True,True,True,True
scintillator,8,9,21,True,True,True,True
scintillator,8,9,22,True,True,True,True
scintillator,8,9,23,True,True,True,True
scintillator,8,9,24,True,True,True,True
scintillator,8,9,25,True,True,True,True
scintillator,8,9,26,True,True,True,True
scintillator,8,9,27,True,True,True,True
scintillator,8,9,28,True,True,True,True
scintillator,8,9,29,True,True,True,True
scintillator,8,9,30,True,True,True,True
scintillator,8,9,31,True,True,True,True
scintillator,8,9,32,True,True,True,True
scintillator,8,9,33,True,True,True,True
scintillator,8,9,34,True,True,True,True
scintillator,8,9,35,True,True,True,True
scintillator,8,9,36,True,True,True,True
scintillator,8,9,37,True,True,True,True
scintillator,8,9,38,True,True,True,True
scintillator,8,9,39,True,True,True,True
scintillator,8,9,40,True,True,True,True
scintillator,8,9,41,True,True,True,True
scintillator,8,9,42,True,True,True,True
scintillator,8,9,43,True,True,True,True
scintillator,8,9,44,True,True,True,True
scintillator,8,9,45,True,True,True,True
scintillator,8,9,46,True,True,True,True
scintillator,8,9,47,True,True,True,True
scintillator,8,9,48,True,True,True,True
scintillator,8,9,49,True,True,True,True
scintillator,8,9,50,True,True,True,True
scintillator,8,9,51,True,True,True,True
scintillator,8,9,52,True,True,True,True
scintillator,8,9,53,True,True,True,True
scintillator,8,9,54,True,True,True,True
scintillator,8,9,55,True,True,True,True
scintillator,8,9,56,True,True,True,True
scintillator,8,9,57,True,True,True,True
scintillator,8,9,58,True,True,True,True
scintillator,8,9,59,True,True,True,True
scintillator,8,9,60,True,True,True,True
scintillator,8,9,61,True,True,True,True
scintillator,8,9,62,True,True,True,True
scintillator,8,9,63,True,True,True,True
scintillator,8,9,64,True,True,True,True
scintillator,8,9,65,True,True,True,True
scintillator,8,9,66,True,True,True,True
scintillator,8,10,0,True,True,True,True
scintillator,8,10,1,True,True,True,True
scintillator,8,10,2,True,True,True,True
scintillator,8,10,3,True,True,True,True
scintillator,8,10,4,True,True,True,True
scintillator,8,10,5,True,True,True,True
scintillator,8,10,6,True,True,True,True
scintillator,8,10,7,True,True,True,True
scintillator,8,10,8,True,True,True,True
scintillator,8,10,9,True,True,True,True
scintillator,8,10,10,True,True,True,True
scintillator,8,10,11,True,True,True,True
scintillator,8,10,12,True,True,True,True
scintillator,8,10,13,True,True,True,True
scintillator,8,10,14,True,True,True,True
scintillator,8,10,15,True,True,True,True
scintillator,8,10,16,True,True,True,True
scintillator,8,10,17,True,True,True,True
scintillator,8,10,18,True,True,True,True
scintillator,8,10,19,True,True,True,True
scintillator,8,10,20,True,True,True,True
scintillator,8,10,21,True,True,True,True
scintillator,8,10,22,True,True,True,True
scintillator,8,10,23,True,True,True,True
scintillator,8,10,24,True,True,True,True
scintillator,8,10,25,True,True,True,True
scintillator,8,10,26,True,True,True,True
scintillator,8,10,27,True,True,True,True
scintillator,8,10,28,True,True,True,True
scintillator,8,10,29,True,True,True,True
scintillator,8,10,30,True,True,True,True
scintillator,8,10,31,True,True,True,True
scintillator,8,10,32,True,True,True,True
scintillator,8,10,33,True,True,True,True
scintillator,8,10,34,True,True,True,True
scintillator,8,10,35,True,True,True,True
scintillator,8,10,36,True,True,True,True
scintillator,8,10,37,True,True,True,True
scintillator,8,10,38,True,True,True,True
scintillator,8,10,39,True,True,True,True
scintillator,8,10,40,True,True,True,True
scintillator,8,10,41,True,True,True,True
scintillator,8,10,42,True,True,True,True
scintillator,8,10,43,True,True,True,True
scintillator,8,10,44,True,True,True,True
scintillator,8,10,45,True,True,True,True
scintillator,8,10,46,True,True,True,True
scintillator,8,10,47,True,True,True,True
scintillator,8,10,48,True,True,True,True
scintillator,8,10,49,True,True,True,True
scintillator,8,10,50,True,True,True,True
scintillator,8,10,51,True,True,True,True
scintillator,8,10,52,True,True,True,True
scintillator,8,10,53,True,True,True,True
scintillator,8,10,54,True,True,True,True
scintillator,8,10,55,True,True,True,True
scintillator,8,10,56,True,True,True,True
scintillator,8,10,57,True,True,True,True
scintillator,8,10,58,True,True,True,True
scintillator,8,10,59,True,True,True,True
scintillator,8,10,60,True,True,True,True
scintillator,8,10,61,True,True,True,True
scintillator,8,10,62,True,True,True,True
scintillator,8,10,63,True,True,True,True
scintillator,8,10,64,True,True,True,True
scintillator,8,10,65,True,True,True,True
scintillator,8,10,66,True,True,True,True
scintillator,8,11,0,True,True,True,True
scintillator,8,11,1,True,True,True,True
scintillator,8,11,2,True,True,True,True
scintillator,8,11,3,True,True,True,True
scintillator,8,11,4,True,True,True,True
scintillator,8,11,5,True,True,True,True
scintillator,8,11,6,True,True,True,True
scintillator,8,11,7,True,True,True,True
scintillator,8,11,8,True,True,True,True
scintillator,8,11,9,True,True,True,True
scintillator,8,11,10,True,True,True,True
scintillator,8,11,11,True,True,True,True
scintillator,8,11,12,True,True,True,True
scintillator,8,11,13,True,True,True,True
scintillator,8,11,14,True,True,True,True
scintillator,8,11,15,True,True,True,True
scintillator,8,11,16,True,True,True,True
scintillator,8,11,17,True,True,True,True
scintillator,8,11,18,True,True,True,True
scintillator,8,11,19,True,True,True,True
scintillator,8,11,20,True,True,True,True
scintillator,8,11,21,True,True,True,True
scintillator,8,11,22,True,True,True,True
scintillator,8,11,23,True,True,True,True
scintillator,8,11,24,True,True,True,True
scintillator,8,11,25,True,True,True,True
scintillator,8,11,26,True,True,True,True
scintillator,8,11,27,True,True,True,True
scintillator,8,11,28,True,True,True,True
scintillator,8,11,29,True,True,True,True
scintillator,8,11,30,True,True,True,True
scintillator,8,11,31,True,True,True,True
scintillator,8,11,32,True,True,True,True
scintillator,8,11,33,True,True,True,True
scintillator,8,11,34,True,True,True,True
scintillator,8,11,35,True,True,True,True
scintillator,8,11,36,True,True,True,True
scintillator,8,11,37,True,True,True,True
scintillator,8,11,38,True,True,True,True
scintillator,8,11,39,True,True,True,True
scintillator,8,11,40,True,True,True,True
scintillator,8,11,41,True,True,True,True
scintillator,8,11,42,True,True,True,True
scintillator,8,11,43,True,True,True,True
scintillator,8,11,44,True,True,True,True
